"/roll_rate_mv/data_x","/roll_rate_mv/data_y","/roll_rate_ref/data_x","/roll_rate_ref/data_y"
5.849639893,3.336220403e-05,5.849725962,-0.0006611906576,
5.867908955,0.0001212999006,5.86796689,-0.0006684044597,
5.888474941,8.179189063e-05,5.8884058,-0.0006662302322,
5.908911943,-9.918127879e-05,5.908847809,-0.0006619996459,
5.929844856,2.264633949e-05,5.929791927,-0.0006643391689,
5.949826002,0.0002046901704,5.949760914,-0.0006680137155,
5.97033596,7.701563327e-05,5.970254898,-0.0006710713223,
5.990784883,5.289634307e-05,5.990861893,-0.0006686474874,
6.011254787,-1.133261913e-05,6.011190891,-0.0006691626748,
6.031888962,0.0001150681439,6.031684875,-0.0006691420569,
6.052495956,7.447624193e-05,6.052433014,-0.0006750923999,
6.073014975,1.287755765e-05,6.073083878,-0.0006787192689,
6.093553782,9.504491884e-05,6.093328953,-0.0006806043272,
6.114266872,0.0001425087304,6.114095926,-0.0006846447992,
6.134526968,0.0001863721577,6.134389877,-0.0007042584662,
6.154791832,0.000140678983,6.154942989,-0.0007125011092,
6.175307989,2.585924511e-06,6.175251007,-0.0007172759882,
6.196028948,0.0001130603522,6.195780993,-0.0007177698457,
6.216291904,0.0001245400489,6.216339827,-0.0007341927681,
6.236636877,0.0001452809582,6.237849951,-0.0007418836516,
6.257178783,0.0003156677977,6.25710988,-0.0007446955419,
6.278054953,0.0002229189181,6.277885914,-0.00076449498,
6.298102856,0.0002145199396,6.298195839,-0.0007738133928,
6.319630861,9.060682291e-05,6.320164919,-0.0007759818092,
6.339156866,2.118854482e-05,6.339047909,5.468688681e-05,
6.359699965,-3.180772142e-05,6.360298872,-0.0003884518843,
6.380154848,-5.34661207e-05,6.380069017,-0.0003868217373,
6.401124954,-9.446202179e-05,6.400887012,-0.0003910604301,
6.421169996,-0.0001133386895,6.421255827,-0.0003912753699,
6.441787004,-0.0001723784421,6.441552877,-0.001221762754,
6.462098837,-0.0001224516111,6.462000847,-0.0007844407753,
6.48576498,-0.004687798663,6.483500004,-0.000766353294,
6.503273964,-0.008910000453,6.503497839,-0.0007518799281,
6.524841785,-0.007671463613,6.524638891,-0.0007696181688,
6.544157982,-0.006584995012,6.544078827,-0.0007570708827,
6.564559937,-0.000811671065,6.564620972,-0.0007955910023,
6.585275888,4.17065315e-05,6.585109949,-0.0007808191355,
6.607157946,-0.0002970534859,6.605620861,-0.0007778721104,
6.62617588,-0.001456588408,6.626085997,-0.0007758291487,
6.646602869,-0.0007295721253,6.64654398,-0.001622687423,
6.66702199,-0.0006646352957,6.666929007,-0.001187471388,
6.687520981,-0.0006102340612,6.687419891,-0.001202333087,
6.70795083,-0.001296435143,6.70783186,-0.001198516563,
6.728369951,-0.0002263506476,6.728415966,-0.001231596963,
6.748972893,-0.000357085245,6.748804808,-0.0003885757268,
6.769315004,-0.0003070352842,6.769369841,-0.0008474333217,
6.789862871,-0.0004037463592,6.789775848,-0.000852520607,
6.810365915,-0.0008798442015,6.810439825,-0.0008512214738,
6.830775976,-0.0007791940039,6.8306849,-0.0008447348101,
6.851159811,-0.0006288952797,6.851300955,-0.0008439496931,
6.871809959,-0.0005297397109,6.871593952,-0.0008395302167,
6.892282009,-0.0004433281241,6.892139912,-0.000845255698,
6.912584782,-0.0005479417237,6.912519932,-0.0008322131171,
6.933060884,-0.0005259814218,6.93285799,-0.0008370747012,
6.953280926,-0.0003185663731,6.95340085,-0.000836762388,
6.97405386,-8.018420189e-05,6.973732948,-0.0008402924443,
6.994321823,-0.0001011215086,6.994233847,-0.0008394969745,
7.014710903,-0.0002085310089,7.014605999,-0.0008383798365,
7.03547883,-0.0001693395035,7.035261869,-0.0008348730811,
7.055612803,-8.644097637e-05,7.055547953,-0.0008382300046,
7.076181889,-0.0001720671321,7.076309919,-0.0008345719682,
7.096453905,-8.415212295e-05,7.096500874,-0.0008370768133,
7.119948864,-0.0002505015789,7.119602919,-0.0008298413113,
7.137630939,-0.0002566132648,7.137569904,-0.0008297423773,
7.158150911,-0.0002270791167,7.159935951,-0.0008227240401,
7.178645849,4.491015508e-05,7.17849493,-0.0008325502803,
7.200217962,0.0001873548102,7.200267792,-0.0008378034683,
7.219671011,0.000128040147,7.219610929,-0.0008519666951,
7.24020195,0.0001275593852,7.240261793,-0.0008566612989,
7.26056695,0.0001787681246,7.26026988,-0.0008578834374,
7.281174898,0.0001831732228,7.281018019,-0.0008672045614,
7.301515818,0.000111354613,7.301559925,-0.0008785055045,
7.32255888,0.0002709912553,7.322497845,-0.0008802473707,
7.342900991,7.383631055e-05,7.342828989,-0.0008910460514,
7.365046978,0.008105350099,7.365114927,-0.0009503354001,
7.384122849,0.0007669382349,7.383749962,-0.0008835095563,
7.404864788,0.003927485262,7.404711962,-0.0009283811803,
7.424911976,0.00120103719,7.424842834,-0.000875103885,
7.445566893,0.008231884499,7.445349932,-0.0009302537133,
7.465744019,0.004858282998,7.465675831,-0.0008592954056,
7.486363888,-0.0009983216459,7.486040831,-0.0008430874888,
7.506814003,-0.0007433345365,7.506730795,-0.0008338909443,
7.527335882,0.0008992058191,7.527280807,-0.0008485191261,
7.548045874,8.780561083e-05,7.547981977,-0.0008219659704,
7.568485975,0.0003278621574,7.568431854,-0.0008280328967,
7.589061975,-0.0002042109898,7.589165926,-0.0007964189423,
7.609488964,0.0003987856279,7.609395981,-0.0008125067911,
7.629869938,0.0002708987743,7.629799843,-0.0008000025836,
7.652148008,0.0007940035999,7.650334835,-0.000827350579,
7.670827866,0.0009392734083,7.670909882,-0.0008284902122,
7.691648006,0.001039003665,7.691710949,-0.0008325140944,
7.711804867,0.001096338124,7.711661816,-0.0008438370298,
7.732163906,0.001190194196,7.732307911,-0.0008491512225,
7.752701998,0.0008792207346,7.752772808,-0.0008484308705,
7.773326874,0.0004173709485,7.773254871,-1.629655652e-05,
7.794096947,-3.053404276e-05,7.794018984,-0.0004504278035,
7.814512014,0.0002084041379,7.814459801,-0.0004408455708,
7.835514784,0.0001338633161,7.835700989,-0.0004291858501,
7.855629921,7.898440408e-05,7.855557919,-0.0004337805872,
7.876066923,0.0001112701488,7.875993967,-0.001264566142,
7.896416903,0.0002167982248,7.896520853,-0.0008323141657,
7.917660952,0.000250040754,7.920230865,-0.0008444498487,
7.937425852,0.0002904284739,7.937376976,-0.0008656579736,
7.958150864,0.0004555778968,7.958002806,-0.0008643901508,
7.978577852,0.0002781961988,7.978399992,-5.597850335e-05,
7.999290943,-4.861940247e-05,7.999206781,-0.0004912075875,
8.019536018,-0.0002014509796,8.019475937,-0.000489236024,
8.040378809,-0.0001843314825,8.040452003,-0.0004878798828,
8.060834885,-0.0003663388682,8.060765982,-0.0004823661705,
8.082474947,-0.0004552340164,8.082608938,-0.001311141976,
8.10213995,-0.0002553203241,8.102013826,-0.0008741323361,
